"state","incumbent","vote_margin_pct","name","votes","party","cand_code","candidate_2000","win_2000","municode","vote_share_2000","codes","margin_2000"
"PE",1,7.74313,"EDUARDO GONCALVES TABOSA JUNIOR",5218,"PFL","23973-eduardo goncalves tabosa junior",1,1,"CUMARU",51.061,"PE_CUMARU",3.209
"PE",0,-2.74186,"JOSE RICARDO DE ARAUJO",5303,"PSB","23990-jose ricardo de araujo",1,0,"CUPIRA",1.335,"PE_CUPIRA",-48.971
"PE",1,2.74186,"JOSE JOAO INACIO",5602,"PFL","23990-jose joao inacio",1,0,"CUPIRA",48.359,"PE_CUPIRA",-1.947
"PE",0,-4.74182,"JOSE ESDRAS DE FREITAS GOIS",6549,"PFL","24015-jose esdras de freitas gois",1,1,"CUSTODIA",52.478,"PE_CUSTODIA",5.789
"PE",1,4.74182,"NEMIAS GONCALVES DE LIMA",7201,"PSB","24015-nemias goncalves de lima",1,0,"CUSTODIA",46.689,"PE_CUSTODIA",-5.789
"PE",1,23.1274,"JOSE ALVES DA SILVA",11630,"PSB","24031-jose alves da silva",1,1,NA,NA,NA,NA
"PE",0,-9.91708,"JOSE JAILSON BENTO SARAIVA",6790,"PSB","24058-jose jailson bento saraiva",1,0,"EXU",46.938,"PE_EXU",-3.967
"PE",1,9.91708,"ANTONIO ZILCLECIO PINTO SARAIVA",8285,"PFL","24058-antonio zilclecio pinto saraiva",1,1,"EXU",50.905,"PE_EXU",3.967
"PE",0,-21.311,"JAIRO CANDIDO GONZAGA",3013,"PMDB","24074-jairo candido gonzaga",1,1,"FEIRA NOVA",42.998,"PE_FEIRA NOVA",11.447
"PE",1,21.311,"JOSE AGUIAR DA SILVA",4645,"PFL","24074-jose aguiar da silva",1,0,"FEIRA NOVA",31.551,"PE_FEIRA NOVA",-11.447
"PE",1,17.8306,"BRUNO JAPHET DA MATTA ALBUQUERQUE",3172,"PMDB","24090-bruno japhet da matta albuquerque",1,1,"FERREIROS",63.991,"PE_FERREIROS",27.982
"PE",0,-7.06066,"MARCONI MARTINS SANTANA",5048,"PFL","24112-marconi martins santana",1,0,"FLORES",49.256,"PE_FLORES",-1.488
"PE",1,14.0475,"IVANILDO PEREIRA DE OLIVEIRA",4514,"PDT","24155-ivanildo pereira de oliveira",1,1,NA,NA,NA,NA
"PE",1,35.2683,"MARIA JOSE DOS SANTOS",5709,"PDT","24171-maria jose dos santos",1,1,"GAMELEIRA",58.303,"PE_GAMELEIRA",22.068
"PE",1,7.05604,"SILVINO DE ANDRADE DUARTE",16075,"PSB","24198-silvino de andrade duarte",1,1,"GARANHUNS",46.281,"PE_GARANHUNS",19.989
"PE",0,-10.9045,"JOSE DA COSTA BORBA NETO",5270,"PFL","24210-jose da costa borba neto",1,0,"GLORIA DO GOITA",15.559,"PE_GLORIA DO GOITA",-46.88
"PE",1,10.9045,"FERNANDA DORNELAS CAMARA PAES",6560,"PSB","24210-fernanda dornelas camara paes",1,1,"GLORIA DO GOITA",62.439,"PE_GLORIA DO GOITA",40.438
"PE",1,4.95305,"OSVALDO RABELO FILHO",8942,"PFL","24236-osvaldo rabelo filho",1,0,NA,NA,NA,NA
"PE",1,24.6695,"LUIZ TENORIO FALCAO",4763,"PFL","24295-luiz tenorio falcao",1,1,"IATI",76.883,"PE_IATI",57.623
"PE",1,11.7707,"MARIO DE ALMEIDA LIMA",4406,"PTB","24317-mario de almeida lima",1,0,"IBIMIRIM",42.628,"PE_IBIMIRIM",-13.867
"PE",1,2.09888,"JOSE ALBERTINO LOPES DA GAMA",2189,"PDT","24333-jose albertino lopes da gama",1,0,"IBIRAJUBA",45.128,"PE_IBIRAJUBA",-9.744
"PE",1,46.6676,"YVES RIBEIRO DE ALBUQUERQUE",21423,"PSB","24350-yves ribeiro de albuquerque",1,1,"IGARASSU",74.792,"PE_IGARASSU",55.631
"PE",0,-6.89771,"FRANCISCO DESSOLES MONTEIRO",2767,"PSDB","24376-francisco dessoles monteiro",1,1,NA,NA,NA,NA
"PE",0,-1.51625,"DONATO GOMES DE ARAUJO",2728,"PSB","24392-donato gomes de araujo",1,1,"INAJA",59.81,"PE_INAJA",19.62
"PE",1,42.8303,"JOSE CARVALHO VERAS",1519,"PFL","24414-jose carvalho veras",1,0,"INGAZEIRA",44.579,"PE_INGAZEIRA",-10.7
"PE",0,-0.940776,"PEDRO SERAFIM DE SOUZA FILHO",11056,"PSB","24430-pedro serafim de souza filho",1,0,"IPOJUCA",45.357,"PE_IPOJUCA",-1.876
"PE",1,0.940776,"CARLOS JOSE DE SANTANA",11266,"PSDB","24430-carlos jose de santana",1,1,"IPOJUCA",47.233,"PE_IPOJUCA",1.876
"PE",1,17.7855,"CLAUDIO ROCHA FILHO",5606,"PSB","24457-claudio rocha filho",1,0,"IPUBI",44.536,"PE_IPUBI",-10.928
"PE",1,29.2675,"CLAUDIANO FERREIRA MARTINS",5850,"PPS","24490-claudiano ferreira martins",1,1,NA,NA,NA,NA
"PE",0,-3.55754,"EVERALDO JOSE COSTA GALVAO",3348,"PSB","24511-everaldo jose costa galvao",1,0,"ITAMARACA",30.979,"PE_ITAMARACA",-2.058
"PE",1,3.55754,"JOEL DE BARROS MONTEIRO JUNIOR",3595,"PSDB","24511-joel de barros monteiro junior",1,0,"ITAMARACA",22.621,"PE_ITAMARACA",-10.416
"PE",1,19.6141,"JOSE LOPES DA SILVA SOBRINHO",3967,"PSB","24538-jose lopes da silva sobrinho",1,1,"ITAPETIM",52.934,"PE_ITAPETIM",5.86799999999999
"PE",1,38.9243,"PETRONIO FLAVIO DE QUEIROZ SIQUEIRA",4572,"PSB","24597-petronio flavio de queiroz siqueira",1,0,"JATAUBA",40.567,"PE_JATAUBA",-18.866
"PE",1,5.55093,"SEBASTIAO MANOEL DOS SANTOS",6969,"PSB","24619-sebastiao manoel dos santos",1,1,"JOAO ALFREDO",53.455,"PE_JOAO ALFREDO",7.632
"PE",0,-1.06917,"JOAO NASCIMENTO DE CARVALHO",3840,"PSB","24635-joao nascimento de carvalho",1,0,NA,NA,NA,NA
"PE",1,1.06917,"MARCO ANTONIO BARRETO",3923,"PFL","24635-marco antonio barreto",1,1,NA,NA,NA,NA
"PE",1,14.5373,"FLORISVAL PROTASIO DA SILVA",3967,"PSB","24651-florisval protasio da silva",1,0,"JUPI",42.016,"PE_JUPI",-15.968
"PE",1,10.8917,"ERLENE CASSIA LUCENA DE ARANDAS",3594,"PSB","24678-erlene cassia lucena de arandas",1,1,NA,NA,NA,NA
"PE",0,-2.08295,"CARLOS VICENTE DE ARRUDA SILVA",5265,"PMDB","24694-carlos vicente de arruda silva",1,1,"LAGOA DE ITAENGA",56.998,"PE_LAGOA DE ITAENGA",13.996
"PE",1,2.08295,"SEBASTIAO JOSE DOS SANTOS",5489,"PSB","24694-sebastiao jose dos santos",1,0,"LAGOA DE ITAENGA",43.002,"PE_LAGOA DE ITAENGA",-13.996
"PE",1,7.6087,"LUIZ BATISTA DA SILVA",4059,"PSB","24732-luiz batista da silva",1,1,"LAGOA DOS GATOS",55.245,"PE_LAGOA DOS GATOS",10.49
"PE",1,1.84844,"ANTONIO JOAO DOURADO",8568,"PDT","24759-antonio joao dourado",1,1,"LAJEDO",51.285,"PE_LAJEDO",2.56999999999999
"PE",1,10.7776,"LUIS HERACLIO DO REGO SOBRINHO",11995,"PPB","24775-luis heraclio do rego sobrinho",1,1,"LIMOEIRO",57.945,"PE_LIMOEIRO",15.89
"PE",1,29.694,"VALDECIRIO DE OLIVEIRA CAVALCANTI",8054,"PFL","24791-valdecirio de oliveira cavalcanti",1,1,"MACAPARANA",58.246,"PE_MACAPARANA",16.492
"PE",1,28.7771,"MANOEL CUSTODIO DE OLIVEIRA",3354,"PSB","24813-manoel custodio de oliveira",1,1,"MACHADOS",77.461,"PE_MACHADOS",54.922
"PE",1,9.15738,"ANANIAS JOSE SANTOS NETO",3135,"PSB","24830-ananias jose santos neto",1,1,"MARAIAL",75.236,"PE_MARAIAL",50.472
"PE",0,-4.62166,"EDVARD BERNARDO SILVA",6542,"PMDB","24872-edvard bernardo silva",1,0,"MORENO",34.181,"PE_MORENO",-0.989000000000004
"PE",1,4.62166,"EDVALDO RUFINO DE MELO E SILVA",7176,"PSB","24872-edvaldo rufino de melo e silva",1,1,"MORENO",35.17,"PE_MORENO",0.989000000000004
"PE",1,10.4785,"JAIME CORREIA DE SOUZA",8635,"PTB","24899-jaime correia de souza",1,1,"NAZARE DA MATA",51.22,"PE_NAZARE DA MATA",2.44
"PE",1,20.9276,"JOSE FRANCISCO DA SILVA",5293,"PSB","24937-jose francisco da silva",1,1,"OROBO",51.925,"PE_OROBO",3.84999999999999
"PE",1,14.8185,"JOAO BOSCO AMANDO BIONES",3417,"PSB","24953-joao bosco amando biones",1,0,"OROCO",47.374,"PE_OROCO",-5.252
"PE",1,48.9451,"FRANCISCO DE ASSIS RODRIGUES DA SILVA",15637,"PSB","24996-francisco de assis rodrigues da silva",1,1,"PALMARES",48.127,"PE_PALMARES",5.94900000000001
"PE",1,5.33546,"SERGIO BARRETO DE MIRANDA",6288,"PDT","25038-sergio barreto de miranda",1,1,"PANELAS",88.892,"PE_PANELAS",77.784
"PE",1,1.05309,"ROBERVAL ROLDAO DE ARAUJO",2303,"PSB","25054-roberval roldao de araujo",1,1,"PARANATAMA",63.258,"PE_PARANATAMA",26.516
"PE",1,23.6313,"MARIA APARECIDA LAURENTINO DA SILVA",7102,"PMDB","25097-maria aparecida laurentino da silva",1,1,"PASSIRA",51.079,"PE_PASSIRA",10.874
"PE",0,-7.63243,"JOSE PEREIRA DE ARAUJO",6408,"PSB","25119-jose pereira de araujo",1,1,"PAUDALHO",50.048,"PE_PAUDALHO",18.048
"PE",0,-24.5402,"ANTONIO WILSON SPECK",25070,"PSC","25135-antonio wilson speck",1,1,"PAULISTA",54.199,"PE_PAULISTA",17.845
"PE",1,24.5402,"GERALDO PINHO ALVES",41376,"PSB","25135-geraldo pinho alves",1,0,"PAULISTA",36.354,"PE_PAULISTA",-17.845
"PE",1,6.82272,"JOSE TENORIO VAZ",5887,"PSB","25151-jose tenorio vaz",1,1,NA,NA,NA,NA
"PE",0,-22.7557,"JOAO EUDES MACHADO TENORIO",8342,"PFL","25178-joao eudes machado tenorio",1,1,"PESQUEIRA",38.865,"PE_PESQUEIRA",3.434
"PE",1,22.7557,"EUTROPIO MONTEIRO LEITE",13257,"PSDB","25178-eutropio monteiro leite",1,0,"PESQUEIRA",25.704,"PE_PESQUEIRA",-13.161
"PE",1,40.8805,"FRANCISCO SIMOES DE LIMA",7504,"PSB","25194-francisco simoes de lima",1,1,"PETROLANDIA",58.389,"PE_PETROLANDIA",16.778
"PE",1,3.1027,"EVERALDO CORDEIRO AGUIAR",3107,"PFL","25232-everaldo cordeiro aguiar",1,1,"POCAO",63.581,"PE_POCAO",27.162
"PE",0,-11.3284,"JOSUEL VICENTE LINS",5260,"PDT","25259-josuel vicente lins",1,1,"POMBOS",48.844,"PE_POMBOS",2.862
"PE",1,11.3284,"EUGENIO MAURICIO DE MELO",6604,"PSB","25259-eugenio mauricio de melo",1,0,"POMBOS",45.982,"PE_POMBOS",-2.862
"PE",1,16.9515,"JADEILDO GOUVEIA DA SILVA",2532,"PPS","25275-jadeildo gouveia da silva",1,1,"PRIMAVERA",74.01,"PE_PRIMAVERA",48.02
"PE",1,25.5177,"DJALMA CORREIA DE LIMA",5637,"PRTB","25291-djalma correia de lima",1,1,"QUIPAPA",53.829,"PE_QUIPAPA",12.973
"PE",1,12.3585,"DIOCLECIO ROSENDO DE LIMA",6205,"PSB","25330-dioclecio rosendo de lima",1,1,NA,NA,NA,NA
"PE",1,21.774,"JOSE DE AMORIM",8210,"PMDB","25356-jose de amorim",1,1,"RIBEIRAO",42.327,"PE_RIBEIRAO",6.114
"PE",1,2.55421,"JOSE PAULO DE ASSIS",4517,"PSB","25372-jose paulo de assis",1,0,"RIO FORMOSO",26.138,"PE_RIO FORMOSO",-24.697
"PE",0,-9.6528,"IZAIAS FERREIRA DA SILVA",3552,"PTB","25399-izaias ferreira da silva",1,1,"SAIRE",52.075,"PE_SAIRE",4.15000000000001
"PE",1,7.68475,"LUCIANO JOSE FERREIRA DA SILVA LIMA",2193,"PSB","25410-luciano jose ferreira da silva lima",1,1,"SALGADINHO",71.03,"PE_SALGADINHO",42.06
"PE",1,4.02876,"RIVALDO ALVES DE SOUZA",3473,"PSB","25453-rivaldo alves de souza",1,1,"SALOA",50.013,"PE_SALOA",0.583999999999996
"PE",0,-3.91167,"ALBERTINA MARIA DIDIER MELO",4569,"PSB","25470-albertina maria didier melo",1,0,"SANHARO",35.289,"PE_SANHARO",-29.422
"PE",1,5.50381,"ERNANDO SILVESTRE DA SILVA",13083,"PFL","25496-ernando silvestre da silva",1,0,"SANTA CRUZ DO CAPIBARIBE",47.283,"PE_SANTA CRUZ DO CAPIBARIBE",-3.966
"PE",0,-5.93402,"ROGERIO JUNIOR MENDONCA GOMES",4605,"PSB","25518-rogerio junior mendonca gomes",1,1,"SANTA MARIA DA BOA VISTA",58.561,"PE_SANTA MARIA DA BOA VISTA",17.122
"PE",1,5.93402,"LEANDRO RODRIGUES DUARTE",5186,"PFL","25518-leandro rodrigues duarte",1,0,"SANTA MARIA DA BOA VISTA",41.439,"PE_SANTA MARIA DA BOA VISTA",-17.122
"PE",0,-10.7493,"SEVERINO DE ALMEIDA FILHO",2686,"PFL","25534-severino de almeida filho",1,0,NA,NA,NA,NA
"PE",1,10.7493,"MARIO ALVES DE LIMA",3333,"PSB","25534-mario alves de lima",1,1,NA,NA,NA,NA
"PE",1,10.1415,"JOAO BATISTA MARTINS",2802,"PFL","25550-joao batista martins",1,0,"SANTA TEREZINHA",44.59,"PE_SANTA TEREZINHA",-9.605
"PE",1,32.9653,"FABIO DANTAS DA SILVEIRA BARROS",3011,"PSDB","25577-fabio dantas da silveira barros",1,1,"SAO BENEDITO DO SUL",82.593,"PE_SAO BENEDITO DO SUL",65.186
"PE",1,7.99675,"ESMERALDO JOSE DOS SANTOS",5976,"PV","25615-esmeraldo jose dos santos",1,1,"SAO CAETANO",48.238,"PE_SAO CAETANO",1.5
"PE",1,18.4673,"ANTONIO DE PADUA MARANHAO FERNANDES",5225,"PSB","25631-antonio de padua maranhao fernandes",1,1,"SAO JOAO",77.927,"PE_SAO JOAO",55.854
"PE",1,13.2518,"PAULO COELHO XAVIER",5414,"PTB","25658-paulo coelho xavier",1,0,"SAO JOAQUIM DO MONTE",38.462,"PE_SAO JOAQUIM DO MONTE",-23.076
